lon,name,eightd_station_services,station_type,external_id,capacity,lat,station_id,region_id,eightd_has_key_dispenser,short_name,electric_bike_surcharge_waiver,has_kiosk
-73.941928,Frederick Douglass Blvd & W 145 St,NA,classic,943be327-0320-4ae1-8eb0-8a56f86a4fb6,27,40.823061,943be327-0320-4ae1-8eb0-8a56f86a4fb6,71,FALSE,7954.12,FALSE,TRUE
-73.97700369358063,Riverside Dr & W 91 St,NA,classic,66de871c-0aca-11e7-82f6-3863bb44ef7c,59,40.79313480986663,66de871c-0aca-11e7-82f6-3863bb44ef7c,71,FALSE,7524.16,FALSE,TRUE
-73.9618148,Carroll St & Washington Ave,NA,classic,74a1dc19-f894-4246-99f1-476a92452995,27,40.6686744,74a1dc19-f894-4246-99f1-476a92452995,71,FALSE,3887.03,FALSE,TRUE
-73.94308,Driggs Ave & N Henry St,NA,classic,66dd1b65-0aca-11e7-82f6-3863bb44ef7c,57,40.72325,66dd1b65-0aca-11e7-82f6-3863bb44ef7c,71,FALSE,5542.04,FALSE,TRUE
-73.9588,Carroll St & Franklin Ave,NA,classic,b90574d1-e9e7-45be-8adb-e38cb285fea5,19,40.6679411,b90574d1-e9e7-45be-8adb-e38cb285fea5,71,FALSE,3847.04,FALSE,TRUE
-73.94102,St Nicholas Ave & W 157 St,NA,classic,058ee86d-ce2a-4597-99f7-f78f082b33e3,20,40.832314,058ee86d-ce2a-4597-99f7-f78f082b33e3,71,FALSE,8085.09,FALSE,TRUE
-73.911545,E 138 St & Willow Ave,NA,classic,de449a58-0edf-4d36-91b4-4b313576e945,18,40.804168,de449a58-0edf-4d36-91b4-4b313576e945,71,FALSE,7654.04,FALSE,TRUE
-73.90899,39 Ave & 54 St,NA,classic,7e7d974c-a6ec-4d9a-b4ed-01a4d2056d8b,19,40.74891,7e7d974c-a6ec-4d9a-b4ed-01a4d2056d8b,71,FALSE,6392.02,FALSE,TRUE
-73.9437303,Broadway & Whipple St,NA,classic,66dccd65-0aca-11e7-82f6-3863bb44ef7c,27,40.7016657,66dccd65-0aca-11e7-82f6-3863bb44ef7c,71,FALSE,4883.03,FALSE,TRUE
-73.93353,Lexington Ave & Stuyvesant Ave,NA,classic,1597ea95-0b6b-425a-8d13-ed86ee0754b5,20,40.68973,1597ea95-0b6b-425a-8d13-ed86ee0754b5,71,FALSE,4500.07,FALSE,TRUE
-73.906646,W 225 St & Exterior St,NA,classic,5cb3a92d-f284-477c-bf63-ea72d24e8a7d,19,40.873265,5cb3a92d-f284-477c-bf63-ea72d24e8a7d,71,FALSE,8711.02,FALSE,TRUE
-73.97809472,E 23 St & 1 Ave,NA,classic,66dc8c90-0aca-11e7-82f6-3863bb44ef7c,27,40.736502,66dc8c90-0aca-11e7-82f6-3863bb44ef7c,71,FALSE,5929.01,FALSE,TRUE
